wikipedia_url,scraped_at,event_name,date_raw,event_date,venue,venue_wiki_path,location,attendance,attendance_raw,ppv_buys,ppv_buys_raw,venue_capacity,gate_revenue,gate_raw,sell_through
https://en.wikipedia.org/wiki/UFC_53,2025-12-11T19:15:12.959598,UFC 53,"June 4, 2005",2005-06-04,Boardwalk Hall,/wiki/Boardwalk_Hall,"Atlantic City,New Jersey",12000.0,"12,000",90000.0,"90,000",10500.0,1100000.0,"$1,100,000",1.1428571428571428
https://en.wikipedia.org/wiki/UFC_52,2025-12-11T19:15:14.980889,UFC 52,"April 16, 2005",2005-04-16,MGM Grand Arena,/wiki/MGM_Grand_Arena,"Las Vegas, Nevada",14562.0,"14,562 (Paid: 12,643)",280000.0,"280,000[1]",17000.0,2575450.0,"$2,575,450",0.8565882352941177
https://en.wikipedia.org/wiki/UFC_51,2025-12-11T19:15:17.474009,UFC 51,"February 5, 2005",2005-02-05,Mandalay Bay Events Center,/wiki/Mandalay_Bay_Events_Center,"Paradise, Nevada",11072.0,"11,072 (Paid: 9,268)[1]",105000.0,"105,000",12000.0,1493000.0,"$1,493,000",0.9226666666666666
https://en.wikipedia.org/wiki/UFC_50,2025-12-11T19:15:19.467598,UFC 50,"October 22, 2004",2004-10-22,Trump Plaza,/wiki/Trump_Plaza_Hotel_and_Casino,"Atlantic City,New Jersey",9000.0,"9,000",40000.0,"40,000",,,,
https://en.wikipedia.org/wiki/UFC_49,2025-12-11T19:15:21.397631,UFC 49,"August 21, 2004",2004-08-21,MGM Grand Arena,/wiki/MGM_Grand_Arena,"Las Vegas, Nevada",12100.0,"12,100 (paid 8,597)[1]",80000.0,"80,000[1]",17000.0,1293035.0,"$1,293,035[1]",0.711764705882353
https://en.wikipedia.org/wiki/UFC_48,2025-12-11T19:15:23.323464,UFC 48,"June 19, 2004",2004-06-19,Mandalay Bay Events Center,/wiki/Mandalay_Bay_Events_Center,"Las Vegas, Nevada",10000.0,"10,000 (Paid: 6,528)[1]",110000.0,"110,000[1]",12000.0,901655.0,"$901,655[1]",0.8333333333333334
https://en.wikipedia.org/wiki/UFC_47,2025-12-11T19:15:25.313035,UFC 47,"April 2, 2004",2004-04-02,Mandalay Bay Events Center,/wiki/Mandalay_Bay_Events_Center,"Paradise, Nevada",11437.0,"11,437[1]",105000.0,"105,000[1]",12000.0,1444020.0,"$1,444,020[1]",0.9530833333333333
https://en.wikipedia.org/wiki/UFC_46,2025-12-11T19:15:27.165876,UFC 46,"January 31, 2004",2004-01-31,Mandalay Bay Events Center,/wiki/Mandalay_Bay_Events_Center,"Las Vegas, Nevada",10700.0,"10,700[1]",80000.0,"80,000[1]",12000.0,1377000.0,"$1,377,000[1]",0.8916666666666667
https://en.wikipedia.org/wiki/UFC_45,2025-12-11T19:15:29.015535,UFC 45,"November 21, 2003",2003-11-21,Mohegan Sun Arena,/wiki/Mohegan_Sun,"Uncasville,Connecticut",9200.0,"9,200",40000.0,"40,000",,,,
https://en.wikipedia.org/wiki/UFC_44,2025-12-11T19:15:30.981471,UFC 44,"September 26, 2003",2003-09-26,Mandalay Bay Events Center,/wiki/Mandalay_Bay_Events_Center,"Paradise, Nevada",10400.0,"10,400",94000.0,"94,000",12000.0,127985.0,"$127,985",0.8666666666666667
https://en.wikipedia.org/wiki/UFC_43,2025-12-11T19:15:32.842830,UFC 43,"June 6, 2003",2003-06-06,Thomas and Mack Center,/wiki/Thomas_and_Mack_Center,"Las Vegas, Nevada",9800.0,"9,800",49000.0,"49,000",18645.0,645140.0,"$645,140",0.525610083132207
https://en.wikipedia.org/wiki/UFC_42,2025-12-11T19:15:35.026931,UFC 42,"April 25, 2003",2003-04-25,American Airlines Arena,/wiki/American_Airlines_Arena,"Miami,Florida",6700.0,"6,700",35000.0,"35,000",20021.0,,,0.3346486189501024
https://en.wikipedia.org/wiki/UFC_41,2025-12-11T19:15:36.931950,UFC 41,"February 28, 2003",2003-02-28,Boardwalk Hall,/wiki/Boardwalk_Hall,"Atlantic City,New Jersey",11707.0,"11,707[1]",,,10500.0,,,1.114952380952381
https://en.wikipedia.org/wiki/UFC_40,2025-12-11T19:15:38.765595,UFC 40,"November 22, 2002",2002-11-22,MGM Grand Garden Arena,/wiki/MGM_Grand_Garden_Arena,"Paradise, Nevada",13265.0,"13,265",100000.0,"100,000",17000.0,1540000.0,"$1,540,000",0.7802941176470588
https://en.wikipedia.org/wiki/UFC_39,2025-12-11T19:15:40.833727,UFC 39,"September 27, 2002",2002-09-27,Mohegan Sun Arena,/wiki/Mohegan_Sun_Arena,"Uncasville,Connecticut",7800.0,"7,800",45000.0,"45,000",10000.0,,,0.78
https://en.wikipedia.org/wiki/UFC_38,2025-12-11T19:15:42.708945,UFC 38,"July 13, 2002",2002-07-13,Royal Albert Hall,/wiki/Royal_Albert_Hall,"London,United Kingdom",3800.0,"3,800",45000.0,"45,000",5272.0,,,0.7207890743550834
https://en.wikipedia.org/wiki/UFC_37.5,2025-12-11T19:15:44.808588,UFC 37.5,"June 22, 2002",2002-06-22,Bellagio Hotel and Casino,/wiki/Bellagio_(hotel_and_casino),"Las Vegas, Nevada",3700.0,"3,700",,,,,,
https://en.wikipedia.org/wiki/UFC_37,2025-12-11T19:15:47.131770,UFC 37,"May 10, 2002",2002-05-10,CenturyTel Center,/wiki/Brookshire_Grocery_Arena,"Bossier City,Louisiana",7200.0,"7,200",50000.0,"50,000",14000.0,,,0.5142857142857142
https://en.wikipedia.org/wiki/UFC_36,2025-12-11T19:15:49.252324,UFC 36,"March 22, 2002",2002-03-22,MGM Grand Arena,/wiki/MGM_Grand_Arena,"Las Vegas, Nevada",10000.0,"10,000[1]",55000.0,"55,000[1]",17000.0,898850.0,"$898,850[1]",0.5882352941176471
https://en.wikipedia.org/wiki/UFC_35,2025-12-11T19:15:51.788196,UFC 35,"January 11, 2002",2002-01-11,Mohegan Sun Arena,/wiki/Mohegan_Sun_Arena,"Uncasville,Connecticut",9600.0,"9,600",35000.0,"35,000",10000.0,,,0.96
https://en.wikipedia.org/wiki/UFC_34,2025-12-11T19:15:53.779711,UFC 34,"November 2, 2001",2001-11-02,MGM Grand Garden Arena,/wiki/MGM_Grand_Garden_Arena,"Las Vegas, Nevada",9000.0,"9,000",65000.0,"65,000",17000.0,502550.0,"$502,550",0.5294117647058824
https://en.wikipedia.org/wiki/UFC_33,2025-12-11T19:15:55.703013,UFC 33,"September 28, 2001",2001-09-28,Mandalay Bay Events Center,/wiki/Mandalay_Bay_Events_Center,"Las Vegas, Nevada",9500.0,"9,500",75000.0,"75,000",12000.0,816660.0,"$816,660",0.7916666666666666
https://en.wikipedia.org/wiki/UFC_32,2025-12-11T19:15:57.569411,UFC 32,"June 29, 2001",2001-06-29,Continental Airlines Arena,/wiki/Continental_Airlines_Arena,"East Rutherford, New Jersey",12500.0,"12,500",,,20049.0,,,0.6234724923936356
https://en.wikipedia.org/wiki/UFC_29,2025-12-11T19:16:02.045333,UFC 29,"December 16, 2000",2000-12-16,Differ Ariake Arena,/wiki/Differ_Ariake_Arena,"Tokyo,Japan",1414.0,"1,414[1]",,,1273.0,,,1.1107619795758052
https://en.wikipedia.org/wiki/UFC_16,2025-12-11T19:16:24.063089,UFC 16,"March 13, 1998",1998-03-13,Pontchartrain Center,/wiki/Pontchartrain_Center,"Kenner,Louisiana",4600.0,"4,600",,,3700.0,,,1.2432432432432432
https://en.wikipedia.org/wiki/UFC_Japan:_Ultimate_Japan,2025-12-11T19:16:27.090096,UFC Japan: Ultimate Japan,"December 21, 1997",1997-12-21,Yokohama Arena,/wiki/Yokohama_Arena,"Yokohama,Japan",5000.0,"5,000",,,17000.0,,,0.29411764705882354
https://en.wikipedia.org/wiki/UFC_14,2025-12-11T19:16:31.558448,UFC 14,"July 27, 1997",1997-07-27,Boutwell Auditorium,/wiki/Boutwell_Auditorium,"Birmingham,Alabama",5000.0,"5,000",,,,,,
https://en.wikipedia.org/wiki/UFC_13,2025-12-11T19:16:35.078169,UFC 13,"May 30, 1997",1997-05-30,Augusta Civic Center,/wiki/Augusta-Richmond_County_Civic_Center,"Augusta, Georgia",5100.0,"5,100",,,91676557.0,,,5.5630361423804345e-05
https://en.wikipedia.org/wiki/UFC_12,2025-12-11T19:16:37.007965,UFC 12,"February 7, 1997",1997-02-07,Dothan Civic Center,/wiki/Dothan_Civic_Center,"Dothan,Alabama",3100.0,"3,100",122000.0,"122,000",,,,
https://en.wikipedia.org/wiki/UFC_11,2025-12-11T19:16:38.772460,UFC 11,"September 20, 1996",1996-09-20,Augusta Civic Center,/wiki/Augusta-Richmond_County_Civic_Center,"Augusta, Georgia",4500.0,"4,500",92000.0,"92,000",91676557.0,,,4.9085613021003834e-05
https://en.wikipedia.org/wiki/UFC_10,2025-12-11T19:16:40.557126,UFC 10,"July 12, 1996",1996-07-12,Fair Park Arena,/wiki/Bill_Harris_Arena,"Birmingham,Alabama",4300.0,"4,300",96000.0,"96,000",5000.0,,,0.86
https://en.wikipedia.org/wiki/UFC_9,2025-12-11T19:16:43.104337,UFC 9,"May 17, 1996",1996-05-17,Cobo Arena,/wiki/Cobo_Arena,"Detroit,Michigan",10000.0,"10,000",141000.0,"141,000",,,,
https://en.wikipedia.org/wiki/UFC_8,2025-12-11T19:16:45.046447,UFC 8,"February 16, 1996",1996-02-16,Ruben Rodriguez Coliseum,/wiki/Ruben_Rodriguez_Coliseum,"Bayamón,Puerto Rico",13000.0,"13,000",300000.0,"300,000[1]",12000.0,,,1.0833333333333333
https://en.wikipedia.org/wiki/UFC_7,2025-12-11T19:16:48.264044,UFC 7,"September 8, 1995",1995-09-08,Memorial Auditorium,/wiki/Buffalo_Memorial_Auditorium,"Buffalo,New York",9000.0,"9,000",190000.0,"190,000[1]",18000.0,,,0.5
https://en.wikipedia.org/wiki/UFC_6,2025-12-11T19:16:50.328371,UFC 6,"July 14, 1995",1995-07-14,Casper Events Center,/wiki/Casper_Events_Center,"Casper,Wyoming",2700.0,"2,700",240000.0,"240,000[1]",9700.0,,,0.27835051546391754
https://en.wikipedia.org/wiki/UFC_5,2025-12-11T19:16:52.965823,UFC 5,"April 7, 1995",1995-04-07,Independence Arena,/wiki/Independence_Arena,"Charlotte, North Carolina",6000.0,"6,000",260000.0,"260,000[1]",14000.0,,,0.42857142857142855
https://en.wikipedia.org/wiki/UFC_4,2025-12-11T19:16:55.231264,UFC 4,"December 16, 1994",1994-12-16,Expo Square Pavilion,/wiki/Expo_Square_Pavilion,"Tulsa, Oklahoma",5857.0,"5,857",120000.0,"120,000",6311.0,,,0.9280621137696086
https://en.wikipedia.org/wiki/UFC_3,2025-12-11T19:16:57.053568,UFC 3,"September 9, 1994[1]",1994-09-09,Grady Cole Center,/wiki/Grady_Cole_Center,"Charlotte,North Carolina",3000.0,"3,000",90000.0,"90,000",2500.0,,,1.2
https://en.wikipedia.org/wiki/UFC_2,2025-12-11T19:16:58.837630,UFC 2,"March 11, 1994",1994-03-11,Mammoth Gardens,/wiki/Mammoth_Gardens,"Denver,Colorado",2000.0,"2,000",,,3900.0,,,0.5128205128205128
https://en.wikipedia.org/wiki/UFC_1,2025-12-11T18:51:09.801099,UFC 1,"November 12, 1993",1993-11-12,McNichols Sports Arena,/wiki/McNichols_Sports_Arena,"Denver,Colorado",7800.0,"7,800[1]",86000.0,"86,000[2]",17387.0,,,0.4486110312302295
https://en.wikipedia.org/wiki/UFC_72,2025-12-11T18:51:12.938144,UFC 72,"June 16, 2007(2007-06-16)",2007-06-16,The Odyssey,/wiki/Odyssey_(Belfast),"Belfast,Northern Ireland",8000.0,"8,000",200000.0,"200,000[2]",11058.0,700000000.0,"£700,000 (approx. $1.2 million)[1]",0.7234581298607343
https://en.wikipedia.org/wiki/UFC_70,2025-12-11T18:51:14.800822,UFC 70,"April 21, 2007(2007-04-21)",2007-04-21,Manchester Evening News Arena,/wiki/Manchester_Evening_News_Arena,"Manchester, United Kingdom",15114.0,"15,114 (12,708 paid)[1]",,,21000.0,2000000.0,"$2,628,472 (£1.3 millionGBP)[2]",0.7197142857142858
https://en.wikipedia.org/wiki/UFC_105,2025-12-11T18:51:23.937622,UFC 105,"November 14, 2009(2009-11-14)",2009-11-14,Evening News Arena,/wiki/Manchester_Evening_News_Arena,"Manchester,United Kingdom",16693.0,"16,693[1]",,,21000.0,2000000.0,"$2,000,000[1]",0.7949047619047619
https://en.wikipedia.org/wiki/UFC_323,2025-12-11T18:51:33.979526,UFC 323,"December 6, 2025(2025-12-06)",2025-12-06,T-Mobile Arena,/wiki/T-Mobile_Arena,"Paradise, Nevada, United States",18603.0,"18,603[1]",,,20000.0,4738495.0,"$4,738,495[1]",0.93015
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Tsarukyan_vs._Hooker,2025-12-11T18:51:51.290807,UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025(2025-11-22)",2025-11-22,Ali Bin Hamad al-Attiyah Arena,/wiki/Ali_Bin_Hamad_al-Attiyah_Arena,"Al Rayyan, Qatar",1.0,Not announced[1],,,7700.0,,,0.00012987012987012987
https://en.wikipedia.org/wiki/UFC_322,2025-12-11T18:51:53.176165,UFC 322,"November 15, 2025(2025-11-15)",2025-11-15,Madison Square Garden,/wiki/Madison_Square_Garden,"New York City, New York, United States",20664.0,"20,664[1]",,,22000.0,13624189.0,"$13,624,189[1]",0.9392727272727273
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Bonfim_vs._Brown,2025-12-11T18:51:55.278595,UFC Fight Night: Bonfim vs. Brown,"November 8, 2025(2025-11-08)",2025-11-08,UFC Apex,/wiki/UFC_Apex,"Enterprise, Nevada, United States",1.0,Not announced[1],,,1000.0,,,0.001
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Garcia_vs._Onama,2025-12-11T18:51:57.197243,UFC Fight Night: Garcia vs. Onama,"November 1, 2025(2025-11-01)",2025-11-01,UFC Apex,/wiki/UFC_Apex,"Enterprise, Nevada, United States",1.0,Not announced[1],,,1000.0,,,0.001
https://en.wikipedia.org/wiki/UFC_321,2025-12-11T18:51:59.170444,UFC 321,"October 25, 2025(2025-10-25)",2025-10-25,Etihad Arena,/wiki/Etihad_Arena,"Abu Dhabi, United Arab Emirates",13220.0,"13,220[1]",,,18000.0,1.0,Not announced[1],0.7344444444444445
https://en.wikipedia.org/wiki/UFC_Fight_Night:_de_Ridder_vs._Allen,2025-12-11T18:52:00.984008,UFC Fight Night: de Ridder vs. Allen,"October 18, 2025(2025-10-18)",2025-10-18,Rogers Arena,/wiki/Rogers_Arena,"Vancouver,British Columbia, Canada",17671.0,"17,671[1]",,,19700.0,2702134.0,"$2,702,134[1]",0.897005076142132
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Oliveira_vs._Gamrot,2025-12-11T18:52:02.949627,UFC Fight Night: Oliveira vs. Gamrot,"October 11, 2025(2025-10-11)",2025-10-11,Farmasi Arena,/wiki/Farmasi_Arena,"Rio de Janeiro, Brazil",16297.0,"16,297[1]",,,18768.0,1.0,Not announced[1],0.8683397271952259
https://en.wikipedia.org/wiki/UFC_320,2025-12-11T18:52:04.844766,UFC 320,"October 4, 2025(2025-10-04)",2025-10-04,T-Mobile Arena,/wiki/T-Mobile_Arena,"Paradise, Nevada, United States",19081.0,"19,081[1]",,,20000.0,8840134.0,"$8,840,134[1]",0.95405
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Ulberg_vs._Reyes,2025-12-11T18:52:06.707458,UFC Fight Night: Ulberg vs. Reyes,"September 28, 2025(2025-09-28)",2025-09-28,RAC Arena,/wiki/Perth_Arena,"Perth, Australia",12543.0,"12,543[1]",,,15500.0,1800000.0,"$1,800,000[1]",0.8092258064516129
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Lopes_vs._Silva,2025-12-11T18:52:08.703090,UFC Fight Night: Lopes vs. Silva,"September 13, 2025(2025-09-13)",2025-09-13,Frost Bank Center,/wiki/Frost_Bank_Center,"San Antonio, Texas, United States",18005.0,"18,005[1]",,,19217.0,3586669.0,"$3,586,669[1]",0.936930842483218
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Imavov_vs._Borralho,2025-12-11T18:52:10.580390,UFC Fight Night: Imavov vs. Borralho,"September 6, 2025(2025-09-06)",2025-09-06,Accor Arena,/wiki/Accor_Arena,"Paris, France",15724.0,"15,724[1]",,,20300.0,4331000.0,"$4,331,000[1]",0.7745812807881773
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Walker_vs._Zhang,2025-12-11T18:52:12.565601,UFC Fight Night: Walker vs. Zhang,"August 23, 2025(2025-08-23)",2025-08-23,Shanghai Indoor Stadium,/wiki/Shanghai_Indoor_Stadium,"Shanghai, China",1.0,Not announced[1],,,13000.0,,,7.692307692307693e-05
https://en.wikipedia.org/wiki/UFC_319,2025-12-11T18:52:14.399144,UFC 319,"August 16, 2025(2025-08-16)",2025-08-16,United Center,/wiki/United_Center,"Chicago, Illinois, United States",20023.0,"20,023[1]",,,23500.0,11014682.0,"$11,014,682[1]",0.8520425531914894
https://en.wikipedia.org/wiki/UFC_on_ESPN:_Dolidze_vs._Hernandez,2025-12-11T18:52:16.370433,UFC on ESPN: Dolidze vs. Hernandez,"August 9, 2025(2025-08-09)",2025-08-09,UFC Apex,/wiki/UFC_Apex,"Enterprise, Nevada, United States",1.0,Not announced[1],,,1000.0,,,0.001
https://en.wikipedia.org/wiki/UFC_on_ESPN:_Taira_vs._Park,2025-12-11T18:52:18.308928,UFC on ESPN: Taira vs. Park,"August 2, 2025(2025-08-02)",2025-08-02,UFC Apex,/wiki/UFC_Apex,"Enterprise, Nevada, United States",1.0,Not announced[1],,,1000.0,,,0.001
https://en.wikipedia.org/wiki/UFC_on_ABC:_Whittaker_vs._de_Ridder,2025-12-11T18:52:20.245562,UFC on ABC: Whittaker vs. de Ridder,"July 26, 2025(2025-07-26)",2025-07-26,Etihad Arena,/wiki/Etihad_Arena,"Abu Dhabi, United Arab Emirates",1.0,Not announced[1],,,18000.0,,,5.555555555555556e-05
https://en.wikipedia.org/wiki/UFC_318,2025-12-11T18:52:22.035944,UFC 318,"July 19, 2025(2025-07-19)",2025-07-19,Smoothie King Center,/wiki/Smoothie_King_Center,"New Orleans, Louisiana, United States",18138.0,"18,138[1]",,,18500.0,8088122.0,"$8,088,122[1]",0.9804324324324324
https://en.wikipedia.org/wiki/UFC_on_ESPN:_Lewis_vs._Teixeira,2025-12-11T18:52:23.948611,UFC on ESPN: Lewis vs. Teixeira,"July 12, 2025(2025-07-12)",2025-07-12,Bridgestone Arena,/wiki/Bridgestone_Arena,"Nashville, Tennessee, United States",17007.0,"17,007[1]",,,20000.0,2189826.0,"$2,189,826[1]",0.85035
https://en.wikipedia.org/wiki/UFC_317,2025-12-11T18:52:25.995436,UFC 317,"June 28, 2025(2025-06-28)",2025-06-28,T-Mobile Arena,/wiki/T-Mobile_Arena,"Paradise, Nevada, United States",19800.0,"19,800[1]",,,20000.0,11320291.0,"$11,320,291[1]",0.99
https://en.wikipedia.org/wiki/UFC_on_ABC:_Hill_vs._Rountree_Jr.,2025-12-11T18:52:27.898617,UFC on ABC: Hill vs. Rountree Jr.,"June 21, 2025(2025-06-21)",2025-06-21,Baku Crystal Hall,/wiki/Baku_Crystal_Hall,"Baku, Azerbaijan",14424.0,"14,424[1]",,,27000.0,1.0,Not announced[1],0.5342222222222223
https://en.wikipedia.org/wiki/UFC_on_ESPN:_Usman_vs._Buckley,2025-12-11T18:52:29.916874,UFC on ESPN: Usman vs. Buckley,"June 14, 2025(2025-06-14)",2025-06-14,State Farm Arena,/wiki/State_Farm_Arena,"Atlanta, Georgia, United States",17204.0,"17,204[1]",,,,3239744.0,"$3,239,744[1]",
https://en.wikipedia.org/wiki/UFC_316,2025-12-11T18:52:31.983883,UFC 316,"June 7, 2025(2025-06-07)",2025-06-07,Prudential Center,/wiki/Prudential_Center,"Newark, New Jersey, United States",17343.0,"17,343[1]",,,18711.0,6501177.0,"$6,501,177[1]",0.9268879268879269
https://en.wikipedia.org/wiki/UFC_on_ESPN:_Gamrot_vs._Klein,2025-12-11T18:52:33.954893,UFC on ESPN: Gamrot vs. Klein,"May 31, 2025(2025-05-31)",2025-05-31,UFC Apex,/wiki/UFC_Apex,"Enterprise, Nevada, United States",1.0,Not announced[1],,,1000.0,,,0.001
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Burns_vs._Morales,2025-12-11T18:52:35.975048,UFC Fight Night: Burns vs. Morales,"May 17, 2025(2025-05-17)",2025-05-17,UFC Apex,/wiki/UFC_Apex,"Enterprise, Nevada, United States",1.0,Not announced[1],,,1000.0,,,0.001
https://en.wikipedia.org/wiki/UFC_315,2025-12-11T18:52:37.865499,UFC 315,"May 10, 2025(2025-05-10)",2025-05-10,Bell Centre,/wiki/Bell_Centre,"Montreal,Quebec, Canada",19786.0,"19,786[1]",,,22114.0,6003345.0,"$6,003,345[1]",0.8947273220584245
https://en.wikipedia.org/wiki/UFC_on_ESPN:_Sandhagen_vs._Figueiredo,2025-12-11T18:52:39.860227,UFC on ESPN: Sandhagen vs. Figueiredo,"May 3, 2025(2025-05-03)",2025-05-03,Wells Fargo Arena,"/wiki/Wells_Fargo_Arena_(Des_Moines,_Iowa)","Des Moines,Iowa, United States",15627.0,"15,627[1]",,,16980.0,2476690.0,"$2,476,690[1]",0.9203180212014134
https://en.wikipedia.org/wiki/UFC_on_ESPN:_Machado_Garry_vs._Prates,2025-12-11T18:52:41.667449,UFC on ESPN: Machado Garry vs. Prates,"April 26, 2025(2025-04-26)",2025-04-26,T-Mobile Center,/wiki/T-Mobile_Center,"Kansas City,Missouri, United States",15984.0,"15,984[1]",,,19252.0,2204307.0,"$2,204,307[1]",0.8302514024516934
https://en.wikipedia.org/wiki/UFC_314,2025-12-11T18:52:43.461173,UFC 314,"April 12, 2025(2025-04-12)",2025-04-12,Kaseya Center,/wiki/Kaseya_Center,"Miami, Florida, United States",18287.0,"18,287[1]",,,20021.0,11507099.0,"$11,507,099[1]",0.9133909395135108
https://en.wikipedia.org/wiki/UFC_on_ESPN:_Emmett_vs._Murphy,2025-12-11T18:52:45.427654,UFC on ESPN: Emmett vs. Murphy,"April 5, 2025(2025-04-05)",2025-04-05,UFC Apex,/wiki/UFC_Apex,"Enterprise, Nevada, United States",1.0,Not announced[1],,,1000.0,,,0.001
https://en.wikipedia.org/wiki/UFC_on_ESPN:_Moreno_vs._Erceg,2025-12-11T18:52:47.313198,UFC on ESPN: Moreno vs. Erceg,"March 29, 2025(2025-03-29)",2025-03-29,Arena CDMX,/wiki/Arena_CDMX,"Mexico City, Mexico",19731.0,"19,731[1]",,,22300.0,2530474.0,"$2,530,474[1]",0.8847982062780269
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Edwards_vs._Brady,2025-12-11T18:52:49.259284,UFC Fight Night: Edwards vs. Brady,"March 22, 2025(2025-03-22)",2025-03-22,The O2Arena,/wiki/The_O2_Arena,"London, England",18583.0,"18,583[1]",,,20000.0,4711410.0,"$4,711,410[1]",0.92915
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Vettori_vs._Dolidze_2,2025-12-11T18:52:51.102637,UFC Fight Night: Vettori vs. Dolidze 2,"March 15, 2025(2025-03-15)",2025-03-15,UFC Apex,/wiki/UFC_Apex,"Enterprise, Nevada, United States",1.0,Not announced[1],,,1000.0,,,0.001
https://en.wikipedia.org/wiki/UFC_313,2025-12-11T18:52:53.049882,UFC 313,"March 8, 2025(2025-03-08)",2025-03-08,T-Mobile Arena,/wiki/T-Mobile_Arena,"Paradise, Nevada, United States",18869.0,"18,869[1]",,,20000.0,10100308.0,"$10,100,308[1]",0.94345
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Kape_vs._Almabayev,2025-12-11T18:52:54.895593,UFC Fight Night: Kape vs. Almabayev,"March 1, 2025(2025-03-01)",2025-03-01,UFC Apex,/wiki/UFC_Apex,"Enterprise, Nevada, United States",1.0,Not announced[1],,,1000.0,,,0.001
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Cejudo_vs._Song,2025-12-11T18:52:56.875401,UFC Fight Night: Cejudo vs. Song,"February 22, 2025(2025-02-22)",2025-02-22,Climate Pledge Arena,/wiki/Climate_Pledge_Arena,"Seattle, Washington, United States",18287.0,"18,287[1]",,,18300.0,3841751.94,"$3,841,751.94[1]",0.9992896174863388
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Cannonier_vs._Rodrigues,2025-12-11T18:52:58.891018,UFC Fight Night: Cannonier vs. Rodrigues,"February 15, 2025(2025-02-15)",2025-02-15,UFC Apex,/wiki/UFC_Apex,"Enterprise, Nevada, United States",1.0,Not announced[1],,,1000.0,,,0.001
https://en.wikipedia.org/wiki/UFC_312,2025-12-11T18:53:00.840186,UFC 312,"February 9, 2025(2025-02-09)",2025-02-09,Qudos Bank Arena,/wiki/Sydney_SuperDome,"Sydney, Australia",18537.0,"18,537[1]",,,1800021032.0,7687317.0,"$7,687,317[1]",1.0298213004435606e-05
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Adesanya_vs._Imavov,2025-12-11T18:53:02.728277,UFC Fight Night: Adesanya vs. Imavov,"February 1, 2025(2025-02-01)",2025-02-01,anb Arena,,"Riyadh, Saudi Arabia",1.0,Not announced[1],,,,,,
https://en.wikipedia.org/wiki/UFC_311,2025-12-11T18:53:03.992571,UFC 311,"January 18, 2025(2025-01-18)",2025-01-18,Intuit Dome,/wiki/Intuit_Dome,"Inglewood, California, United States",18370.0,"18,370[1]",,,18300.0,10206350.0,"$10,206,350[1]",1.0038251366120219
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Dern_vs._Ribas_2,2025-12-11T18:53:05.842667,UFC Fight Night: Dern vs. Ribas 2,"January 11, 2025(2025-01-11)",2025-01-11,UFC Apex,/wiki/UFC_Apex,"Enterprise, Nevada, United States",1.0,Not announced[1],,,1000.0,,,0.001
https://en.wikipedia.org/wiki/UFC_on_ESPN:_Covington_vs._Buckley,2025-12-11T18:53:07.862970,UFC on ESPN: Covington vs. Buckley,"December 14, 2024(2024-12-14)",2024-12-14,Amalie Arena,/wiki/Amalie_Arena,"Tampa, Florida, United States",18625.0,"18,625[1]",,,21500.0,3060000.0,"$3,060,000[1]",0.8662790697674418
https://en.wikipedia.org/wiki/UFC_310,2025-12-11T18:53:09.779101,UFC 310,"December 7, 2024(2024-12-07)",2024-12-07,T-Mobile Arena,/wiki/T-Mobile_Arena,"Paradise, Nevada, United States",18648.0,"18,648[1]",,,20000.0,5011650.0,"$5,011,650[1]",0.9324
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Yan_vs._Figueiredo,2025-12-11T18:53:11.698721,UFC Fight Night: Yan vs. Figueiredo,"November 23, 2024(2024-11-23)",2024-11-23,Galaxy Arena,/wiki/Galaxy_Macau#Other_developments,"MacauSAR, China",12615.0,"12,615[1]",,,,1.0,Not announced[1],
https://en.wikipedia.org/wiki/UFC_309,2025-12-11T18:53:13.664738,UFC 309,"November 16, 2024(2024-11-16)",2024-11-16,Madison Square Garden,/wiki/Madison_Square_Garden,"New York City, New York, United States",20200.0,"20,200[1]",,,22000.0,16673954.0,"$16,673,954[1]",0.9181818181818182
https://en.wikipedia.org/wiki/UFC_Fight_Night:_Magny_vs._Prates,2025-12-11T18:53:15.794951,UFC Fight Night: Magny vs. Prates,"November 9, 2024(2024-11-09)",2024-11-09,UFC Apex,/wiki/UFC_Apex,"Enterprise, Nevada, United States",1.0,Not announced[1],,,1000.0,,,0.001
